mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
0,1,0,1,0,0,0.973,-2.28,0.397,-3.131,0,0,0,0,0,0,0,0,0,0,0.983846,0.551659,0.822283,1.257132,0.327927,0.998259,0.338248,0.79925,2.978802,1.684082,0.818208,0.112593,0.13948,0.080151,0.002558,0.143804,0.120131,1.162431,0.1875,-0.225,0,0,0
1,0,0,0,0,0,5.98,-1.94,3.703,-4.176,0,2,0,0,3,2,0,3,0,3,0.990193,1.101706,0.779472,1.061131,1.368121,0.528381,0.58249,1.434859,3.715099,3.104236,0.817927,0.681459,1.470159,0.952835,2.034699,0.223968,2.869527,0.965566,0.791182,-0.70928,0,0,0
2,0,1,0,4,-4,1.426,-9.477,1.314,-5.502,0,1,0,2,1,2,1,1,3,1,1.200622,0.897057,0.9902,1.104585,0.560329,0.631845,0.573334,0.851326,4.076509,1.837676,1.548935,0.532777,0.975504,2.981019,0.253331,2.470891,0.574964,0.302438,1.652083,-1.135997,0,0,1
1,0,0,0,1,0,4.094,-1.636,3.321,-1.606,0,0,0,0,0,0,0,0,0,0,0.854538,0.788036,0.436401,0.607595,0.934869,0.32484,0.419258,1.251732,2.498024,2.496532,0.561756,0,0.280403,0.099539,1.113899,0.04583,2.109024,0.166457,0.979167,-0.70928,0,0,0
0,0,0,0,0,0,1.97,-3.9,1.032,-3.749,0,1,1,0,1,0,1,1,0,1,0.735683,0.61266,0.730045,0.700484,0.433211,0.54663,0.366896,0.671922,3.532181,1.472449,0.624157,0.050193,0.261771,0.188734,1.058609,0.024296,0.713627,0.151293,0,-1.022582,0,0,1
1,0,1,1,4,0,2.675,-4.715,2.489,-6.521,1,1,1,1,1,1,1,1,1,1,1.4046,0.86396,1.381183,1.679474,1.150588,1.611444,0.728291,1.123157,4.962256,2.590974,1.194523,0.280403,1.085838,0.596212,1.481799,1.099929,0.489293,1.747709,1.461963,-0.620833,0,0,1
1,0,1,0,2,0,1.822,-0.327,1.317,-1.398,0,0,0,0,0,0,0,0,0,0,0.583895,0.407974,0.860127,0.729046,0.526909,0.319289,0.311511,0.483661,2.169782,1.308789,0.11832,0,0.422496,0,0,0,0,0.166457,0.76875,0,0,0,0
0,0,0,0,0,0,0.38,-0.9,0,-0.799,0,0,0,0,0,0,0,0,0,0,0.184049,0.139408,0.321897,0.251754,0.127444,0.159606,0.111838,0.123634,1.036313,0.422641,0.020153,0,0.088092,0,0,0,0,0,0,-0.125,0,0,0
2,1,3,1,4,-1,3.579,-3.595,3.802,-6.167,0,0,0,1,0,1,0,1,1,1,1.45176,0.998835,0.884476,1.404025,1.097481,0.969727,0.636114,1.681167,3.671471,3.637109,1.1664,0.220347,0.856574,2.192465,0.530675,0.051528,0.00592,4.013692,0.627787,-0.333333,0,0,0
2,0,2,0,4,0,2.147,-3.193,0.859,-3.324,0,0,0,0,0,0,0,0,0,0,1.423369,0.710607,1.414476,1.535621,0.554673,0.907638,0.481841,0.909724,5.338449,1.976211,0.334967,0.036022,0.491217,0.255197,0.206512,0.185773,2.446243,0.248853,2.058333,-0.375,0,0,0
0,0,0,0,4,0,2.517,-0.986,0,-3.015,0,0,0,0,0,0,0,0,0,0,0.537955,0.232585,0.577974,0.35909,0.250523,0.236828,0.118104,0.203498,1.49326,0.677893,0.625897,0.037255,0.663408,0,0,0.123013,0.041367,0,0,0,0,0,0
1,0,1,0,3,0,2.456,-2.237,1.986,-2.996,0,0,0,0,0,0,0,1,0,0,0.782726,0.489869,0.960963,0.878337,0.412245,0.527893,0.317736,0.977922,3.527052,1.873649,0.363347,1.660841,0.5876,0.056755,0.113258,0.105699,0.375203,0,0.297917,-0.625,0,0,1
0,0,0,0,0,0,1.424,-0.977,0.806,-1.557,0,0,0,0,0,0,0,0,0,0,0.297669,0.326,0.45259,0.390714,0.299158,0.201801,0.187084,0.41833,1.663216,1.135901,0.098167,0,0.176888,0,0.441829,0,0.520494,0.166457,0.104167,-0.676488,0,0,0
0,0,0,0,0,0,2.401,-1.739,2.065,-4.507,0,0,0,0,0,0,0,0,0,0,0.685505,0.44413,0.546577,0.586273,0.29251,0.259081,0.326188,0.402538,2.474376,1.008056,1.285566,0.480973,1.539649,0.484402,0.362162,0,0.307454,0.00966,0.293155,0,0,0,0
2,0,1,0,2,0,2.87,-2.72,4.065,-1.604,0,0,0,0,0,0,0,0,0,0,1.003173,0.666176,1.050295,1.025919,0.40091,0.416891,0.424337,0.550844,4.013629,1.32881,0.863521,0.080878,0.305543,0,0.854631,0.572477,1.091102,0,1.095369,-0.104167,0,0,0
2,1,0,0,0,0,3.993,-4.307,6.702,-2.874,0,1,0,0,0,0,0,0,0,0,1.262293,0.823117,1.516139,1.382396,0.74435,0.627883,0.5611,0.898362,4.862419,1.957831,0.870629,0.351298,0.775895,0.588163,3.288485,1.085217,0.153572,0.404686,0.109186,-1.257987,0,0,2
1,0,1,0,2,0,1.308,-5.492,1.942,-3.668,0,0,0,0,0,0,0,0,0,0,1.643174,1.30618,0.961575,1.253223,0.980723,0.632812,1.020641,1.139813,5.584826,2.80877,3.698134,0.351298,0.013238,0.159087,0.833208,0,0.586659,0.360484,3.808567,-1.435417,0,0,0
0,0,0,0,0,0,0.672,-1.162,0.792,-0.836,0,1,0,1,0,0,0,1,0,0,0.241151,0.107881,0.121629,0.198682,0.04795,0.178418,0.053675,0.144608,0.896189,0.310613,0.242562,1.006243,0.013342,0,0.014734,0.477418,0.318544,0,0.234375,-0.125,0,0,0
2,1,3,2,6,-7,4.27,-5.618,3.035,-5.843,0,2,0,0,3,0,2,2,0,3,2.721645,1.297169,2.9502,1.608042,1.048162,1.231861,0.655903,1.359058,6.936468,2.693932,2.007927,1.297313,2.586546,1.562652,0.652347,0.740341,0.547945,0.710156,1.816103,-0.565476,0,0,2
3,2,0,2,1,0,4.675,-3.508,2.661,-4.286,1,1,1,2,0,1,1,0,1,0,1.434293,1.27387,1.329259,1.424293,0.758353,0.599356,0.530328,1.148721,4.922564,2.737675,1.590616,0.651484,0.633562,1.699903,0.275509,0.381905,0.579064,1.50652,0.386458,-1.688243,0,0,0
1,0,1,0,3,0,3.034,-1.879,2.594,-2.287,0,0,0,0,1,0,0,0,0,1,0.556408,0.6728,0.590295,0.54459,0.678471,0.363394,0.369849,0.759147,2.302449,2.198081,0.743703,0.900476,0.210517,0,1.632316,0.626067,0.764887,0.331603,1.622024,-0.125,0,0,0
0,1,0,1,0,-1,0.4,-2.198,0.661,-0.909,1,0,0,0,0,1,0,0,1,0,0.318337,0.304124,0.14301,0.276355,0.18897,0.140818,0.227506,0.205748,1.009008,0.554949,1.246297,0,0.164456,0.095761,0,0,0,0,0.069923,-0.395833,0,0,0
0,0,0,0,0,0,0.165,-1.435,0.068,-1.245,0,0,0,0,0,0,0,0,0,0,0.340834,0.189381,0.165259,0.241,0.086609,0.165079,0.114454,0.110489,0.929835,0.311566,0.406674,0,0.742929,0.095761,0,0,0,0,0.194923,0,0,0,1
0,0,0,0,0,0,0.594,-7.632,2.913,-4.228,0,1,0,0,1,0,0,1,1,1,0.963518,0.580584,0.810705,0.840355,0.361481,0.627767,0.371066,0.774928,4.757693,1.542957,0.976356,1.239037,1.244995,0.942275,0.354025,0.625362,1.639786,0.632675,0.0625,-0.74375,0,0,0
1,1,0,1,2,-2,2.408,-4.415,0,-4.684,0,0,0,0,0,1,0,0,1,0,0.587865,0.710483,0.215448,0.409469,0.757313,0.322034,0.298179,1.194028,1.749027,2.385788,1.060666,0,0.351992,1.512705,0,1.541532,0,0.608071,0.419724,-0.554167,0,0,0
0,0,0,0,0,0,0.811,-2.677,2.056,-1.673,0,0,0,0,0,0,0,1,0,0,0.717487,0.465549,0.536511,0.694841,0.342939,0.566581,0.280496,0.395551,2.67285,0.946719,0.329814,0.438742,0.151751,0,0.589349,0,1.434132,0.288281,0.422222,-0.395833,0,0,1
2,0,0,0,2,0,1.543,-2.835,1.537,-3.128,1,1,0,0,2,0,1,2,0,2,0.745807,0.619419,0.481143,0.778964,0.358745,0.432765,0.387757,0.676711,2.710861,1.461323,0.992205,0.100999,0.293861,0.061598,1.328454,0.539322,0.913631,0.242387,1.197917,-0.947321,0,0,0
0,0,0,0,0,0,2.176,-1.261,0.474,-4.587,0,0,0,0,0,0,0,0,0,0,0.689189,0.840626,0.610882,0.749908,0.630417,0.352216,0.359804,1.133803,2.453919,2.49236,0.676718,0.226754,1.114669,0.106224,0,0.159193,0.449607,0.226777,0,-0.0625,0,0,0
0,0,0,0,0,0,1.007,-2.144,0.661,-5.474,0,0,0,0,0,0,0,1,1,0,1.07316,0.631821,0.857627,1.035867,0.380948,0.456199,0.367581,0.611338,3.325509,1.572105,1.095479,1.219025,2.528131,1.405829,0.352994,0.857277,0.304962,0.00966,0.1875,-0.275794,0,0,0
3,1,2,1,6,-3,3.057,-4.258,4.268,-4.111,1,1,1,1,1,1,1,1,2,1,0.686686,0.868573,0.483583,0.625245,1.086888,0.433324,0.601924,0.903796,2.859724,2.331708,1.458895,0.679333,0.696856,0.114877,1.130852,1.695804,0.916951,0,3.96314,-1.041667,0,0,0
3,2,0,1,0,-3,2.201,-6.501,2.461,-4.783,1,3,1,1,0,1,0,0,2,0,1.25371,1.207395,0.704167,1.072327,0.631824,0.685723,0.846346,1.066888,5.377713,2.575313,1.645222,1.285459,0.463547,1.138734,0.681124,0,0.203865,0.519566,1.894802,-1.284186,0,0,0
0,0,0,0,0,0,2.314,-0.569,2.405,-0.846,0,0,0,0,0,0,0,0,0,0,0.752754,0.405561,0.579505,0.702943,0.353225,0.339554,0.254582,0.622964,2.39859,1.411988,0.020153,0.495859,0.088092,0.397037,0,0,1.749677,0,0.166667,0,0,0,0
0,0,0,0,0,0,1.752,-3.122,1.123,-3.678,0,0,0,1,0,0,0,4,0,1,1.243275,0.317363,1.170272,0.879455,0.235783,0.490393,0.251975,0.4764,2.892428,0.900081,0.715017,1.14549,0.892841,0.558621,0.407547,0,0.574095,1.18199,0.015625,-0.25,0,0,0
0,0,0,0,0,0,1.284,-1.849,0.597,-5.232,0,0,0,0,1,0,0,0,0,1,1.049234,0.494168,1.200964,1.004267,0.392564,0.500111,0.373593,0.773809,3.383831,1.451356,0.636846,0.893743,1.26885,0,0.16973,0.117649,1.240259,0.096614,0.335119,0,0,0,0
3,2,3,2,8,-2,5.853,-2.014,1.481,-6.966,1,0,0,0,2,0,0,2,1,3,1.211913,0.604503,1.19228,1.157825,0.541339,0.52992,0.317338,0.808745,3.701055,2.022414,2.116845,0.287375,1.64181,0,3.084062,0.12488,0.481736,0.753161,1.960169,-0.379167,0,0,0
0,2,0,2,0,-5,2.714,-3.159,2.154,-4.278,1,1,1,1,1,2,1,0,2,2,1.185401,0.420906,1.305005,0.812865,0.341238,0.71468,0.326342,0.54558,3.358902,1.40192,0.799266,0.527554,1.430459,0.115342,0.323606,1.239913,1.699538,0.482265,0.264583,-2.134663,0,0,0
0,0,1,0,1,0,5.461,-2.764,7.112,-2.116,0,0,0,0,0,0,0,0,0,3,0.981058,0.975253,0.722788,0.946044,0.786034,0.498785,0.400141,0.778422,3.137626,2.404469,0.611514,1.453239,1.001384,0.345748,5.606418,0.955054,0.664361,0,0.232887,-0.197917,0,0,0
0,1,1,1,4,0,3.732,-2.168,3.996,-7.333,0,1,0,0,1,0,1,0,0,1,0.959833,1.020519,0.680693,0.817024,0.488091,0.463493,0.525323,1.205136,3.044125,2.187571,0.31783,1.909057,0.560798,0.780277,0.337282,0,2.679718,0.047098,0.412687,-0.467262,0,0,0
4,2,0,2,1,-4,8.198,-3.029,2.441,-8.055,4,3,1,1,0,1,0,4,1,4,1.433953,0.93314,1.346835,1.521553,0.815145,0.918155,0.768219,1.0265,6.48512,2.366917,1.037062,0.480125,2.385794,0.095676,0.038466,0.101637,0.643874,2.762326,1.808333,-1.21131,0,0,0
3,0,2,0,7,0,2.488,-3.785,2.23,-8.409,0,0,0,0,0,0,0,0,0,0,1.845582,1.340075,1.610222,1.577314,1.537872,0.93874,1.082695,1.532254,6.41415,2.994057,1.627549,0,1.908918,0,0.848134,0.565463,0.663611,0.541572,2.961129,-0.125,2,0,1
2,0,2,0,2,0,5.289,-2.301,5.292,-4.819,0,0,0,0,1,0,0,2,0,2,0.956224,0.632598,0.788571,0.915133,0.587624,0.527113,0.344254,0.98484,3.703423,2.289234,0.845656,0.159162,1.474715,0,1.322802,0.395735,0.951427,0.446809,1.278636,-0.083333,0,0,0
0,1,0,1,0,-4,1.081,-6.8,1.289,-4.895,0,0,0,1,0,0,0,0,1,0,1.944188,0.889294,1.615443,1.505865,0.505823,1.058961,0.810532,1.210778,6.527708,1.977351,1.166813,0,1.032551,0.536096,0.147338,0.135915,1.343636,0.321877,1.272082,-0.56875,0,0,2
2,0,1,0,3,-2,4.926,-3.458,5.079,-3.957,0,0,1,0,0,0,0,1,1,3,1.5208,1.021081,1.261288,1.469052,0.716126,0.965921,0.726766,1.102307,5.796726,2.217585,1.25013,0.516991,0.482566,0.601185,2.999783,0.323265,1.105535,1.054517,1.973241,-0.541667,0,0,0
1,0,1,0,3,0,2.767,-0.659,0.908,-3.078,0,1,0,0,1,0,1,1,0,1,0.516132,0.387056,0.354529,0.407464,0.361905,0.282792,0.199861,0.428785,1.775574,1.110651,0.242562,1.000715,2.426976,0,0.55696,0.105036,1.314318,0,2.627307,-0.123801,0,0,0
2,0,1,0,1,-3,2.877,-1.033,1.966,-5.698,0,1,0,0,1,0,0,0,1,1,1.167832,0.629755,1.298797,0.827249,0.305169,0.33919,0.397898,0.389893,3.519432,1.090495,0.689767,0.111172,1.421971,0,0,0,1.298426,0.33715,0.558036,-0.248114,0,0,0
1,0,1,0,0,0,0.38,-2.957,0.222,-1.29,0,0,0,0,0,0,0,0,0,0,0.428728,0.382978,0.231335,0.404645,0.19837,0.246611,0.2974,0.292701,1.468579,0.653157,0.722821,0,0.500202,0.760169,0,0,0.151002,0.02654,0.219064,0,0,0,0
1,0,0,1,1,-4,4.405,-3.616,0.714,-7.07,0,0,0,0,0,0,0,0,0,0,1.435998,0.831301,0.842643,1.025884,0.941395,0.601595,0.537291,1.092917,3.92549,2.726373,2.229001,0.320271,2.122355,0.063366,0.155324,0,0,3.569761,0.913658,0,0,0,2
0,1,0,0,1,-5,2.017,-3.625,1.167,-4.066,1,0,0,1,0,1,0,0,1,0,0.932301,0.661337,0.960714,1.002276,0.517695,0.823567,0.358325,0.543627,3.390295,1.518113,0.78461,0,1.680712,0,1.263345,1.528333,0.043454,0,0.229167,-0.041667,0,0,0
1,1,1,2,2,-1,2.091,-6.893,2.122,-6.415,0,1,0,0,0,0,0,0,0,0,1.511701,0.812482,1.394021,1.765756,0.785555,1.610127,0.496528,0.962745,5.458882,2.405888,1.175706,0.674588,1.292909,0.02152,0.019298,1.235641,1.919872,0.148605,1.347619,-1.378571,0,0,1
1,2,1,2,0,-4,1.551,-2.866,1.053,-5.82,0,0,1,0,0,0,0,0,1,0,1.28094,0.602662,0.91987,1.126302,0.49821,0.924247,0.495398,0.747713,3.863758,1.816743,1.623883,0.220347,0.38986,0,0,0.178373,2.010217,0.037949,2.583916,-0.270833,0,0,0
0,0,0,0,0,0,1.368,-2.042,0.652,-2.801,0,0,0,0,0,0,0,0,0,0,0.874701,0.56851,0.637021,0.647403,0.49786,0.495721,0.411714,0.666538,2.663514,1.670487,0.72348,0,0.243788,0.031683,0,0.067809,0.096332,0.176117,0.495969,-0.0125,0,0,1
1,0,1,0,1,0,4.912,-3.735,2.601,-5.75,0,1,0,0,1,0,0,1,0,1,1.581816,1.038102,1.256078,1.434735,1.012701,0.742579,0.883394,1.756426,5.238068,3.092973,0.984367,0.662895,0.764165,0.775808,0.21963,0.260294,1.471235,0.644405,0.513348,-0.394792,0,0,1
1,1,1,3,2,-9,2.658,-4.927,1.018,-7.549,2,0,1,0,0,0,0,0,2,0,2.186184,0.750915,1.815566,1.891359,0.583049,1.591996,0.609957,0.927601,5.494626,1.80654,2.522297,0.035635,3.032475,0.031683,0,1.262074,2.113947,0.449624,1.060417,-0.10119,0,0,0
1,0,1,0,1,-2,1.387,-4.868,1.76,-3.395,0,1,0,0,1,0,0,1,0,1,0.909248,0.729165,0.764852,1.097257,0.508324,1.205281,0.453911,0.766711,3.985117,1.641386,1.7665,0.01725,1.046075,0.987625,0.402997,0.780163,1.01862,0.087666,0.402363,-0.843155,0,0,0
0,2,0,1,0,-2,2.378,-2.397,1.065,-2.088,1,0,1,1,0,1,0,0,1,0,0.503273,0.54174,0.501328,0.494232,0.408582,0.29326,0.225528,0.559029,2.258171,1.515298,0.586281,0.061206,1.07266,0.906453,0.340889,0,0.330613,0.06705,0.125,-2.905821,0,0,0
2,2,2,2,1,-5,3.254,-3.867,2.628,-4.922,1,1,1,1,1,1,0,1,1,2,1.637575,0.8391,1.220651,1.208413,0.689772,1.224956,0.445051,0.778416,5.010307,1.98483,2.536232,0.542781,2.55801,0.018318,0.850043,0,0.909508,1.19641,1.560053,-1.451641,0,0,0
0,0,1,0,1,0,0.938,-1.196,0.611,-0.831,0,0,0,0,0,0,0,0,0,0,0.597658,0.321215,0.285863,0.357824,0.282884,0.193765,0.247962,0.2196,1.37962,0.611774,0.315304,0.077994,0.292566,1.049358,0,0,0.163576,0.03706,0.474702,0,0,0,0
3,1,2,0,6,0,3.298,-2.371,2.781,-4.512,0,1,0,0,1,0,0,1,0,2,1.114337,0.624563,1.087691,1.029855,0.354798,0.604272,0.438764,0.724113,3.942592,1.450288,0.780407,0.086239,1.138588,0.491468,0.630733,0.689106,1.770252,0.979601,0.907738,-0.075,0,0,0
0,0,0,0,0,0,1.665,-4.047,2.286,-2.296,0,1,0,0,0,0,0,0,0,0,0.626806,0.740366,0.623603,0.65182,0.488691,0.387864,0.356351,0.556821,2.447318,1.486539,0.242562,0.233884,0.132505,0.895815,1.549414,0.834262,0.292068,0,0.503274,-0.884028,0,0,1
0,0,0,0,0,0,1.152,-2.948,4.513,-2.194,0,0,0,0,0,0,0,0,0,0,0.811589,0.74637,0.977799,0.677506,0.641725,0.565404,0.427394,0.728093,2.826488,1.653629,0.648056,0.881983,0.458767,0.661733,0.520068,0.477476,1.528173,0,0.069923,-0.375,0,0,1
2,0,2,0,0,0,4.739,-2.922,5.939,-3.709,0,2,0,0,1,0,1,1,0,1,0.531046,0.425145,0.612911,0.497042,0.523176,0.288385,0.28286,0.738213,1.985799,1.781117,1.391306,0.232443,1.027958,0.584904,0.517485,0,0.743596,0,1.092361,-0.041667,0,0,0
1,0,0,0,0,0,0.673,-0.925,0.058,-1.176,0,0,0,0,0,0,0,0,0,0,0.368129,0.356127,0.43769,0.328274,0.171521,0.228919,0.197962,0.240358,1.504975,0.657315,0,0.214607,0.088092,0.142173,0,0,0.163425,0.529226,0.6875,0,0,0,0
0,2,0,2,0,-4,4.082,-0.637,0.906,-5.578,0,0,2,0,0,0,0,0,2,0,0.635116,0.61551,0.399222,0.815746,0.47471,0.319999,0.394635,0.842233,2.107049,1.803041,0.996841,0,3.181883,0.031683,0.683025,0.69756,0,1.635412,0.208333,0,0,0,0
1,0,0,0,0,-1,2.143,-2.052,2.057,-2.864,0,0,0,0,0,0,0,1,0,0,0.889816,0.90893,0.761938,0.747577,0.649021,0.502893,0.555693,1.17955,3.045999,1.995309,0.868022,1.735748,1.112951,1.188935,0.845583,0.449169,0.586326,0.980317,0.333337,-0.447917,0,0,1
3,0,2,0,3,0,3.912,-2.023,3.981,-2.208,0,0,0,0,1,0,0,0,0,1,0.834939,0.686565,0.536027,0.752569,0.522272,0.397317,0.567569,0.670957,2.930197,1.74654,0.951967,0,0.944057,0.031683,0.872478,0,0.049481,0.663008,3.234952,-0.166667,0,0,0
0,1,0,1,0,0,0.879,-5.054,2.531,-6.949,0,0,0,1,0,1,0,0,1,0,0.763165,0.259393,1.371621,0.63651,0.178789,0.271821,0.116987,0.421763,2.61836,0.871221,0.750405,0.01725,1.053842,1.218801,0.124434,0,0.00592,0.087666,0.080357,0,0,0,0
1,0,0,1,3,-4,1.686,-6.94,1.302,-6.19,2,0,1,0,0,0,0,0,2,0,1.418258,1.533118,1.108897,1.368963,0.658707,0.795375,0.855698,1.261731,5.603004,2.538855,1.224704,0.91412,0.718496,1.351662,1.627032,0.404302,1.14138,0.485933,0.865723,-1.285417,0,0,0
1,0,1,0,2,0,2.432,-1.712,1.586,-5.443,0,0,0,0,0,0,0,0,0,0,2.457258,0.614176,2.733888,2.31902,0.38426,0.939641,0.463344,0.950589,6.076584,1.661529,0.411538,0.953105,1.424192,0.107035,0,0,0.128514,0,0.927336,-0.104167,0,0,0
3,0,2,0,4,0,5.368,-3.784,1.766,-3.329,2,0,0,0,0,0,0,0,2,0,1.431632,0.860671,1.498542,1.569965,1.10918,0.927063,0.630971,0.992769,5.658281,2.54655,0.760251,0,0.590443,0.056755,0.190176,0.42302,0.246996,2.49891,2.005208,-0.716667,0,0,1
2,1,1,1,2,-2,1.387,-7.694,0.326,-5.708,1,0,0,0,0,1,0,0,1,0,1.672664,0.911461,1.860941,1.521464,0.703456,0.881898,0.63207,1.10908,6.541586,2.595108,2.47613,0.115256,1.988409,0.056755,0.0398,0.916402,0.102727,0,1.81994,-1.710714,0,0,0
2,0,0,0,0,0,3.838,-1.112,0.738,-6.09,0,0,0,0,1,0,0,1,0,1,0.672078,0.735754,0.645439,0.66787,0.552367,0.369274,0.370354,0.795681,2.768141,1.578983,0.461399,3.164197,1.437247,0.484386,0,0.483692,0.61578,0.63377,0.683234,-0.25,0,0,0
0,2,0,2,0,-5,4.153,-3.948,0.878,-12.792,0,1,1,0,0,0,0,0,1,0,2.028023,1.042995,1.661963,1.712602,0.701355,1.283333,0.618493,1.082132,6.244069,2.318633,1.059253,0.311553,3.313419,0.217353,0.125975,0,1.655114,0.696697,1.020833,-0.5625,0,0,0
0,1,0,0,1,-2,1.514,-3.607,0.478,-3.763,0,0,0,0,1,0,1,1,0,1,0.477493,0.316747,0.284028,0.498938,0.10325,0.231182,0.270127,0.281858,1.986977,0.438408,1.104816,0.236524,0.477537,0.524837,1.590916,0,0,0,0.452894,-0.125,0,0,0
0,1,1,0,0,0,4.12,-1.54,1.141,-5.819,0,0,0,0,0,0,0,0,0,1,1.190291,0.785842,0.68768,1.185365,0.439549,0.57895,0.462505,1.318004,3.344784,2.083019,1.540515,2.04002,0.678289,0.031683,0.128063,0.00653,0.103297,0.75518,0.104167,-0.1875,0,0,0
2,0,1,1,2,-1,6.622,-5.372,1.438,-5.445,0,0,0,0,0,0,1,1,1,1,0.916502,0.953569,1.002619,0.9242,1.298249,0.787911,0.571626,1.145659,3.951055,2.196531,1.150506,0.281764,4.639445,0.027995,0.836226,0.117649,0.333093,0.610768,0.5,-0.65,0,0,1
0,1,0,1,0,0,8.107,-1.478,1.998,-2.315,0,0,0,1,0,0,0,1,1,1,0.909481,0.873782,0.6978,0.927746,1.322493,0.369129,0.609741,1.791439,3.766469,3.382623,0.643137,1.403624,0.693434,0,0.459075,0.046715,1.226646,2.300335,0.927083,-1.134821,0,0,0
0,0,0,0,0,0,0.419,-0.344,0.005,-1.37,0,0,0,0,0,0,0,0,0,0,0.205243,0.109932,0.307539,0.242251,0.077581,0.126985,0.067907,0.188947,0.854387,0.458795,0,0.53273,0.572722,0,0,0,0.074106,0.196956,0,0,0,0,0
3,1,1,0,2,0,4.227,-5.09,1.525,-5.198,0,1,0,0,1,0,0,1,0,1,0.987709,0.789892,0.626232,0.965443,0.514428,0.658086,0.547019,1.148144,4.257545,2.045773,0.808851,0.043601,0.543565,0.233161,1.375544,0.106862,3.697187,1.074057,1.03104,-0.625,0,0,1
3,2,1,1,5,-3,5.685,-2.301,1.239,-7.473,0,0,1,1,0,1,0,1,2,1,0.810845,1.11803,0.56639,0.706597,1.101757,0.414225,0.706496,1.934376,2.544078,3.505059,0.982102,0.061206,1.004564,2.673613,1.389921,1.003642,0.452159,1.535994,1.757242,-1.464583,0,0,0
0,0,0,0,0,0,3.501,-0.829,2.008,-1.61,0,0,0,0,0,0,0,0,0,0,0.700416,0.69616,0.777319,0.797958,0.379018,0.313329,0.428594,1.500696,2.747753,2.495931,0,1.110477,0.115353,0.012684,0,0.131657,0.594081,0.331209,0.259144,-0.770833,0,0,0
0,0,0,0,0,-2,0.997,-4.686,0.675,-4.904,0,0,2,0,0,0,1,1,2,0,0.482443,0.32314,0.335532,0.408213,0.189056,0.20027,0.251627,0.345298,1.556802,0.612835,1.552415,0.043601,3.011444,0.044539,0,0,0.155811,0,0.001668,0,0,0,1
2,2,2,2,2,-6,4.262,-6.902,2.964,-6.524,2,0,2,2,1,3,0,0,2,2,1.191247,0.786528,0.772607,1.089563,0.56004,0.686391,0.652669,0.661328,4.298504,1.540665,2.568899,0.043601,0.967847,0.044539,2.827578,0.652684,0.32603,0.036766,1.212418,-3.306091,0,0,1
2,1,1,2,0,-3,4.918,-4.953,1.739,-5.212,0,1,0,1,0,0,0,0,0,0,1.332648,0.97649,1.161539,1.365741,0.81555,1.199805,0.517315,1.377383,5.178471,2.750351,0.628136,0.996083,0.767126,1.116054,0.190176,0.728744,0.221515,0.272731,2.597678,-0.645833,0,0,0
0,5,0,4,0,-10,1.635,-9.69,1.204,-8.553,3,0,2,1,0,3,0,0,4,1,1.038927,0.828821,0.851471,0.971707,0.541004,0.543815,0.388668,1.447564,3.971527,2.622479,2.529727,0.186452,1.825559,0.455566,0.0245,1.65494,0.302546,1.101194,0.107143,-2.12724,0,0,2
1,1,1,0,1,0,2.669,-2.207,1.772,-2.665,1,0,0,0,0,0,0,0,1,0,1.233309,0.689248,0.809019,1.341879,0.526491,0.518501,0.457213,1.010989,3.876082,1.705309,2.788135,0,0.354198,0,0.51948,0,0.792639,0.115667,0.039782,-0.27904,0,0,0
3,0,2,1,6,-2,3.118,-3.857,2.05,-3.196,0,1,0,0,1,0,1,1,0,1,0.66445,0.521739,0.77932,0.732068,0.382351,0.443853,0.335515,0.593521,2.785084,1.447477,0.810263,1.146822,0.088092,0.639129,0.99732,0,0.574567,0.134473,0.208123,-0.541667,0,0,1
3,0,1,0,3,0,0.645,-2.594,1.511,-2.254,0,0,0,0,1,0,0,1,0,1,0.924951,0.60562,0.960463,1.001975,0.406666,0.571453,0.440877,0.406818,3.629182,1.144721,0.556656,0.733401,1.012339,0.740394,1.249563,1.079533,0.086909,0.508477,1.002679,-0.391667,0,0,0
0,0,0,0,0,0,0.734,-1.455,0.525,-1.419,0,0,0,0,0,0,0,0,0,0,0.334342,0.322551,0.197306,0.295821,0.204021,0.183034,0.182668,0.275496,1.271424,0.535855,0.491191,0,1.014783,0.156123,0.295334,0,0.033075,0,0.041667,-0.125,0,0,0
